	199201	199202	199203	199204	199205	199206	199207	199208	199209	199210	199211	199212	199301	199302	199303	199304	199305	199306	199307	199308	199309	199310	199311	199312	199401	199402	199403	199404	199405	199406	199407	199408	199409	199410	199411	199412	199501	199502	199503	199504	199505	199506	199507	199508	199509	199510	199511	199512	199601	199602	199603	199604	199605	199606	199607	199608	199609	199610	199611	199612	199701	199702	199703	199704	199705	199706	199707	199708	199709	199710	199711	199712	199801	199802	199803	199804	199805	199806	199807	199808	199809	199810	199811	199812	199901	199902	199903	199904	199905	199906	199907	199908	199909	199910	199911	199912	200001	200002	200003	200004	200005	200006	200007	200008	200009	200010	200011	200012	200101	200102	200103	200104	200105	200106	200107	200108	200109	200110	200111	200112	200201	200202	200203	200204	200205	200206	200207	200208	200209	200210	200211	200212	200301	200302	200303	200304	200305	200306	200307	200308	200309	200310	200311	200312	200401	200402	200403	200404	200405	200406	200407	200408	200409	200410	200411	200412	200501	200502	200503	200504	200505	200506	200507	200508	200509	200510	200511	200512	200601	200602	200603	200604	200605	200606	200607	200608	200609	200610	200611	200612	200701	200702	200703	200704	200705	200706	200707	200708	200709	200710	200711	200712	200801	200802	200803	200804	200805	200806	200807	200808	200809	200810	200811	200812	200901	200902	200903	200904	200905	200906	200907	200908	200909	200910	200911	200912	201001
198401																																																																																																																																																																																																																									
198402	0.815331622	0.83816514	0.843863394	0.835234702	0.843545626	0.853280576	0.858930692	0.868491008	0.874079055	0.882100057	0.879683278	0.887628149	0.897029938	0.90388745	0.906157821	0.915139319	0.91312053	0.921955552	0.929781191	0.93851716	0.943833758	0.951453037	0.949388766	0.956682132	0.963935324	0.990454661	0.995689435	0.997874077	1.005973332	1.013123835	1.018312707	1.020551484	1.022847196	1.029888206	1.037368095	1.042498049	1.049408544	1.040262703	1.045309881	1.052071747	1.050724562	1.055774985	1.063104308	1.069743147	1.076976141	1.08416167	1.086507031	1.091879177	1.098308375	1.099711461	1.106115071	1.105096576	1.104197814	1.106726247	1.113030003	1.117887543	1.12458077	1.129405565	1.131938341	1.136770065	1.141600265	1.156350601	1.161198925	1.16698964	1.172763956	1.178521534	1.184838294	1.19077878	1.196695617	1.201343973	1.207218558	1.213363294	1.218854203	1.213183878	1.218706477	1.2228333	1.227199095	1.229467845	1.234878238	1.240426234	1.245954891	1.249905622	1.254167659	1.259616481	1.265373585	1.278752555	1.28392295	1.289288477	1.254500463	1.258390962	1.262310137	1.264469612	1.266661044	1.262890187	1.268043055	1.273474682	1.277541231	1.292668509	1.280243923	1.250431367	1.254126494	1.258952015	1.243052149	1.247059901	1.253495116	1.243143584	1.248007532	1.252856242	1.257689847	1.251142434	1.25369116	1.258234157	1.260775435	1.258662148	1.262643045	1.252009252	1.256517953	1.254473887	1.241024244	1.244753508	1.242982995	1.255428631	1.259043267	1.259402166	1.2510734	1.254728973	1.259387915	1.264029792	1.264486451	1.268832814	1.271127404	1.275696905	1.279984965	1.280800721	1.26532357	1.265994968	1.255375685	1.258970354	1.263117253	1.2672536	1.267850188	1.270100154	1.273594405	1.270147004	1.273464682	1.254685529	1.2568601	1.250545359	1.25384189	1.237517302	1.238366342	1.240958451	1.244979317	1.248864255	1.233543293	1.23739589	1.240011519	1.256455209	1.255617467	1.24095185	1.233301386	1.235860546	1.239252948	1.231850397	1.224706969	1.153572625	1.156670558	1.139504135	1.142602754	1.124589873	1.128385455	1.128268077	1.118438635	1.115336653	1.118274567	1.115301916	1.117530455	1.106986082	1.097464787	1.101026696	1.094444692	1.110708072	1.110067955	1.100659635	1.098776809	1.086424112	1.089228291	1.092634143	1.094632281	1.096312548	1.097496414	1.078866564	1.080258924	1.087396891	1.090836578	1.090975736	1.093524833	1.082860299	1.047954718	1.029942836	1.032169846	1.035364697	1.005771877	0.931906398	0.924048743	0.948157459	0.947313924	0.950346437	0.953654337	0.95658908	0.946007237	0.949257489	0.947293535	0.949650983	0.950772772	0.949803836	0.95243172
198403	-0.128236878	-0.117390246	-0.116619885	-0.12608297	-0.121471243	-0.113105668	-0.112222113	-0.10402471	-0.103142623	-0.098723264	-0.104405654	-0.099967186	-0.088434402	-0.098523602	-0.10075146	-0.092825983	-0.098077736	-0.090246406	-0.075630735	-0.064839791	-0.063861202	-0.05009898	-0.05511354	-0.051087476	-0.047086024	-0.040845278	-0.039849833	-0.041773285	-0.03475274	-0.030780715	-0.029737834	-0.03152996	-0.033260369	-0.029266106	-0.019597232	-0.018492001	-0.014599692	-0.013290367	-0.012158621	-0.008337235	-0.012456517	-0.01125261	-0.004805027	-0.00101517	0.005313156	0.011568609	0.010210892	0.021284905	0.02489529	0.018726909	0.022380572	0.018708705	0.015125932	0.01403614	0.022412808	0.023716299	0.029656232	0.030959073	0.029961993	0.031308032	0.032668422	0.03655996	0.037944414	0.045912917	0.053755857	0.061477705	0.067040615	0.070470668	0.073886686	0.075181466	0.078584181	0.08398722	0.09126012	0.099449661	0.106439947	0.115065649	0.11622345	0.115364296	0.122106899	0.125197969	0.128279049	0.136464612	0.137607008	0.140624874	0.145385591	0.15271712	0.159030826	0.16196502	0.145165362	0.15281306	0.160339551	0.159637218	0.158968028	0.154454383	0.157343151	0.161805512	0.162999004	0.167157854	0.158650958	0.14378861	0.151000137	0.156782136	0.14691936	0.148233167	0.155563846	0.148040872	0.150888811	0.153728	0.156558534	0.145573057	0.145430148	0.15102012	0.150891995	0.147531179	0.14897366	0.160480787	0.165798584	0.162537647	0.174104288	0.180282057	0.18914777	0.192901092	0.194118245	0.192480927	0.186048627	0.19198261	0.195705091	0.199405709	0.197883039	0.200394027	0.200327021	0.203993087	0.208702491	0.207308339	0.197887963	0.196570762	0.20629409	0.21174647	0.214133879	0.216515773	0.215214427	0.215240444	0.220561362	0.228566483	0.229753644	0.223089264	0.223129988	0.21785935	0.219096647	0.209392581	0.208374933	0.21419843	0.218359491	0.220639357	0.21138462	0.213672732	0.219315289	0.224712153	0.222582032	0.213660214	0.207851747	0.2134132	0.218195594	0.212521409	0.20698359	0.179688064	0.18104402	0.190943179	0.196080455	0.186939384	0.190610862	0.189113909	0.182322804	0.178944456	0.180257206	0.176964549	0.1774539	0.186597673	0.195429212	0.199494854	0.19427397	0.198207358	0.19642918	0.189872572	0.187292857	0.179446112	0.180758419	0.183178007	0.188824796	0.188908443	0.18855029	0.178167365	0.178008952	0.173970463	0.177608813	0.1764349	0.177478798	0.170503108	0.1546184	0.144692641	0.150199448	0.154405146	0.164983292	0.173982574	0.182637197	0.186580016	0.184881866	0.189414554	0.192766984	0.194843532	0.187659694	0.190717444	0.188276346	0.189498028	0.189401621	0.187647209	0.189265618
198404	0.332637608	0.349339088	0.352516418	0.343460882	0.349879437	0.358913866	0.36212559	0.370988691	0.374169346	0.380347884	0.376260542	0.38241167	0.392903595	0.391091809	0.391061056	0.399502333	0.395829682	0.404151253	0.415450416	0.425237633	0.428335069	0.439096846	0.435523319	0.441145256	0.446734981	0.462880557	0.46594665	0.466029746	0.473577174	0.479101688	0.482169627	0.482346346	0.482582447	0.488064856	0.496664547	0.499735605	0.50510211	0.501304737	0.504348928	0.509606555	0.50684127	0.50992396	0.516802219	0.521983626	0.528753826	0.535463563	0.535914569	0.544203575	0.549190775	0.546720585	0.551717425	0.549341565	0.547069765	0.547747251	0.55511143	0.558150853	0.564458723	0.567481819	0.568208855	0.571257433	0.57431261	0.583507995	0.586584334	0.593489123	0.600321669	0.607084093	0.613015212	0.617671455	0.622308967	0.625241761	0.62985183	0.635617142	0.64201965	0.64343951	0.649712921	0.656141202	0.658865908	0.659534541	0.665626442	0.669917567	0.674194136	0.680311247	0.682977394	0.68718263	0.692430021	0.702715348	0.708470618	0.712592367	0.687006516	0.692819056	0.698583598	0.69927908	0.700007126	0.695856287	0.699850927	0.704786714	0.707383515	0.716899759	0.706479316	0.684314721	0.689808706	0.695123525	0.682312007	0.684941638	0.691834938	0.68293039	0.686763024	0.690583739	0.694392648	0.685574889	0.686746677	0.691825266	0.693000979	0.690249503	0.692931842	0.693624508	0.698547112	0.69588054	0.695228283	0.700210111	0.703880689	0.711879665	0.71426784	0.713605549	0.706246944	0.711068065	0.715247949	0.719408313	0.718852423	0.722259877	0.723346364	0.727453701	0.731957306	0.731642556	0.719263822	0.718917928	0.718705157	0.72325016	0.726496971	0.729735806	0.729361482	0.73047376	0.734902465	0.737313741	0.739541528	0.726959835	0.728042811	0.722262193	0.724505298	0.711567519	0.711461632	0.715706797	0.719799382	0.722863225	0.710645515	0.713697781	0.717861871	0.728654423	0.727155548	0.715428242	0.708720074	0.712815094	0.716918563	0.710400179	0.70407812	0.655370059	0.657576863	0.65425617	0.658397688	0.64492329	0.648655386	0.647832269	0.639557125	0.636313765	0.638420307	0.635283953	0.636622789	0.636150128	0.63601745	0.639837049	0.633951343	0.643907165	0.642684859	0.634735367	0.632496039	0.622448417	0.62448941	0.627390727	0.631255377	0.632118873	0.6325139	0.618102867	0.61870191	0.620122423	0.623663739	0.623131179	0.624910273	0.616132812	0.590957592	0.577082265	0.580987095	0.584699058	0.575656187	0.544181191	0.544770593	0.558563198	0.557282474	0.56108242	0.5644131	0.566908822	0.558065271	0.561217046	0.559009003	0.560785436	0.561284042	0.559913286	0.562024761
198405	-0.601329208	-0.596492637	-0.598193053	-0.608074492	-0.605317492	-0.597638503	-0.599144836	-0.591630779	-0.593108196	-0.590494651	-0.597814374	-0.595133968	-0.582532732	-0.601118782	-0.605601991	-0.598205988	-0.605078706	-0.597750613	-0.579730513	-0.567909232	-0.569105661	-0.552263452	-0.558757247	-0.556369362	-0.553998289	-0.557924951	-0.559055047	-0.563038241	-0.556558546	-0.554180167	-0.555216029	-0.559029195	-0.562778245	-0.560311581	-0.549545179	-0.550457889	-0.548078857	-0.541527455	-0.542358852	-0.540011784	-0.545520957	-0.54624564	-0.54024015	-0.537878733	-0.532003996	-0.52621487	-0.52942926	-0.515496409	-0.513299338	-0.523263948	-0.520989072	-0.525991303	-0.530919802	-0.533823723	-0.524407725	-0.524886185	-0.519323944	-0.519786963	-0.522553863	-0.5229555	-0.523334826	-0.52488774	-0.525240022	-0.516179607	-0.507299486	-0.49859278	-0.493407841	-0.491236485	-0.489074343	-0.489461	-0.487297647	-0.482266485	-0.474100118	-0.45896143	-0.451235266	-0.440353888	-0.440804531	-0.443231973	-0.435821419	-0.433962217	-0.43210832	-0.421799469	-0.422221218	-0.420422201	-0.416161059	-0.411861634	-0.404974686	-0.40325953	-0.411040073	-0.401508567	-0.392173417	-0.394310621	-0.396414087	-0.401300156	-0.399546577	-0.395570193	-0.395817213	-0.397157782	-0.403700403	-0.411066921	-0.402092319	-0.395830755	-0.402666617	-0.402703517	-0.394923864	-0.401028638	-0.399191498	-0.397359855	-0.395533634	-0.408744295	-0.410236753	-0.404121842	-0.40558837	-0.40957468	-0.409404925	-0.386796645	-0.381073177	-0.384944237	-0.360834774	-0.353429357	-0.339230786	-0.339835673	-0.339820583	-0.342458778	-0.347940217	-0.34086387	-0.337610917	-0.334382233	-0.336897312	-0.335306556	-0.336557634	-0.333344538	-0.328423877	-0.330926047	-0.337309639	-0.339623897	-0.319701062	-0.313317251	-0.311812025	-0.31030979	-0.312562735	-0.313651776	-0.307414992	-0.293667733	-0.293548783	-0.294138982	-0.29516814	-0.299915279	-0.299710454	-0.30609508	-0.308048661	-0.30060499	-0.296373636	-0.294898531	-0.301111748	-0.299608046	-0.292447829	-0.292589693	-0.295367794	-0.30140975	-0.306294665	-0.299227904	-0.293748586	-0.298556193	-0.303288981	-0.308604324	-0.308121772	-0.2846523	-0.27849287	-0.283185736	-0.279576482	-0.281765136	-0.28703286	-0.290549773	-0.290051859	-0.293504962	-0.293887616	-0.274872477	-0.256839078	-0.252520872	-0.257059308	-0.25930801	-0.261656795	-0.266783594	-0.269712719	-0.275300241	-0.27473594	-0.27281085	-0.265334678	-0.266051554	-0.267182855	-0.273430884	-0.274366833	-0.284009044	-0.280271088	-0.282103357	-0.281814144	-0.286940299	-0.293288201	-0.29915969	-0.292008437	-0.287295914	-0.256576595	-0.206030056	-0.189096403	-0.19526449	-0.197391131	-0.192106276	-0.188731519	-0.187085259	-0.192565384	-0.189604151	-0.192284484	-0.191632257	-0.192339453	-0.194487691	-0.193375419
198406	-0.603121799	-0.598308	-0.600017778	-0.609900803	-0.60715083	-0.599474442	-0.600989831	-0.593478363	-0.59496472	-0.592358018	-0.599683945	-0.597010201	-0.584404916	-0.603023161	-0.607514917	-0.60012092	-0.606999779	-0.599673593	-0.581640593	-0.569815408	-0.571020078	-0.554166199	-0.560665599	-0.558283922	-0.555919026	-0.559884213	-0.561022363	-0.565013362	-0.558535716	-0.556163376	-0.557207115	-0.561027938	-0.564784637	-0.562323761	-0.551553201	-0.552473557	-0.550100259	-0.543528994	-0.54436783	-0.542026348	-0.547540787	-0.548272778	-0.542268963	-0.539912958	-0.53403994	-0.528252581	-0.531474006	-0.517530323	-0.515338606	-0.525317601	-0.523047949	-0.528055221	-0.53298882	-0.535899615	-0.526479678	-0.52696489	-0.52140408	-0.52187379	-0.524647397	-0.525055656	-0.525441573	-0.527015117	-0.52737398	-0.518309427	-0.509425377	-0.500714939	-0.495531432	-0.493364845	-0.491207454	-0.491600482	-0.489441825	-0.484412072	-0.47624232	-0.4610773	-0.453348349	-0.442458424	-0.442915161	-0.445348546	-0.43793546	-0.436080927	-0.434231679	-0.423914783	-0.424342459	-0.42254806	-0.418288811	-0.414000875	-0.407111755	-0.405401218	-0.413147587	-0.403608943	-0.39426694	-0.39640958	-0.398518481	-0.403405961	-0.401656684	-0.397682141	-0.397934619	-0.399296026	-0.405831204	-0.413169319	-0.404188037	-0.397924656	-0.404749049	-0.404791066	-0.397009712	-0.403109113	-0.401275803	-0.399447977	-0.397625562	-0.410844655	-0.412342226	-0.406225326	-0.407696925	-0.411685605	-0.411520673	-0.38887033	-0.383145324	-0.387018696	-0.362861707	-0.355451639	-0.341232861	-0.341854261	-0.341843727	-0.344485714	-0.349963549	-0.342882874	-0.339631701	-0.336404804	-0.338923644	-0.337336375	-0.338591939	-0.335380559	-0.330459098	-0.332965466	-0.339337552	-0.341655588	-0.321694106	-0.315306766	-0.313804882	-0.312305981	-0.314562531	-0.315655797	-0.309415543	-0.295646527	-0.295531624	-0.296098807	-0.297132019	-0.301877175	-0.301676262	-0.308048311	-0.310005437	-0.302555628	-0.298324008	-0.296851952	-0.303053644	-0.301552914	-0.294386947	-0.294549797	-0.297330354	-0.303361397	-0.308242813	-0.301170348	-0.29568839	-0.300492713	-0.305222451	-0.310454509	-0.309975266	-0.286454375	-0.280291072	-0.284967084	-0.281358065	-0.28354934	-0.288811292	-0.29232873	-0.291833903	-0.295287614	-0.295673572	-0.27662103	-0.258552764	-0.254233601	-0.258769451	-0.261041578	-0.263392525	-0.268513906	-0.271444356	-0.277023317	-0.27646185	-0.274538634	-0.26705553	-0.267775439	-0.26890967	-0.275142031	-0.276080927	-0.285744371	-0.282006037	-0.283840801	-0.283554447	-0.288673594	-0.29498536	-0.300841487	-0.293684004	-0.28896956	-0.258173925	-0.207469959	-0.190504936	-0.196711334	-0.198839599	-0.193551894	-0.190177052	-0.188532422	-0.194006091	-0.191045225	-0.193726464	-0.193076395	-0.193785905	-0.195935635	-0.194825281
198407	0.318296645	0.33481594	0.337918373	0.328850155	0.335212487	0.344226104	0.347365382	0.356207769	0.3593169	0.365440697	0.361303722	0.367401558	0.377925871	0.375856519	0.375757398	0.384182626	0.380460838	0.388767154	0.400169516	0.409987966	0.41301947	0.423874611	0.420256244	0.425828523	0.431368825	0.447206194	0.450207855	0.450228514	0.457759547	0.463235752	0.466240678	0.466356133	0.466531042	0.471967144	0.480600105	0.483609993	0.488930625	0.485292157	0.488276838	0.493489774	0.490682357	0.493706586	0.500571443	0.505709549	0.512466	0.519161601	0.519556325	0.527931992	0.53287635	0.530291083	0.535246128	0.532829941	0.530517347	0.53113984	0.538535525	0.541520932	0.547817353	0.55078692	0.551460306	0.554455907	0.557458347	0.566488693	0.569512386	0.576450274	0.583314261	0.590106539	0.5960262	0.600644289	0.605243792	0.608125615	0.612698116	0.618452155	0.624881747	0.626512258	0.632807976	0.639304633	0.641980582	0.642601675	0.648713824	0.652967608	0.657206976	0.663388452	0.666007184	0.670175473	0.675407719	0.685601134	0.691373781	0.695458577	0.670146124	0.676015769	0.681835137	0.682487124	0.683171692	0.679009563	0.682969792	0.687890848	0.690443983	0.699793521	0.689432621	0.66749525	0.673042679	0.678372035	0.665652272	0.668240959	0.67514787	0.666286312	0.670088305	0.673878478	0.677656943	0.668771732	0.66990261	0.674997112	0.676132253	0.673361816	0.676005576	0.677034753	0.681969654	0.679284588	0.679012545	0.684031586	0.687863821	0.695730685	0.698082421	0.697389791	0.690060009	0.694915759	0.69908141	0.703227469	0.702641495	0.706021054	0.707071648	0.711165254	0.715675263	0.715326926	0.703040246	0.702664128	0.702760537	0.707333775	0.710553844	0.713766014	0.713362844	0.714441321	0.718897788	0.721483128	0.723678533	0.711280969	0.712331513	0.706566764	0.708778571	0.695941415	0.695807157	0.700101435	0.70419615	0.707235599	0.695110087	0.698138575	0.702348671	0.712973325	0.711454808	0.6998148	0.693134628	0.697275278	0.701399874	0.694907758	0.688610102	0.640568333	0.64274866	0.639839328	0.644011831	0.630672272	0.634402482	0.633558397	0.625329432	0.622081872	0.624163713	0.621022495	0.622334898	0.62216147	0.62230773	0.626134986	0.620269967	0.63003839	0.628798787	0.620892637	0.618642717	0.608663579	0.610681898	0.613568225	0.617488329	0.61832756	0.61869915	0.604413458	0.604988932	0.606239579	0.609783914	0.609231397	0.610987614	0.602266219	0.57738009	0.56362766	0.567582339	0.571309665	0.562877339	0.532661775	0.533502142	0.546988252	0.545694539	0.549517286	0.552848642	0.555331321	0.546539415	0.549688265	0.54747297	0.549232141	0.549712231	0.548329537	0.55042567
198408	-0.148404583	-0.137814157	-0.137149124	-0.146630044	-0.142097383	-0.133761077	-0.132979401	-0.124811129	-0.124029626	-0.119687248	-0.125439437	-0.121075914	-0.109497583	-0.119948999	-0.122273003	-0.114370097	-0.119690951	-0.111881073	-0.097120273	-0.086285406	-0.085399537	-0.071506017	-0.076583636	-0.072627406	-0.068695457	-0.062888143	-0.061983308	-0.063994566	-0.056997077	-0.053092989	-0.052138724	-0.054017006	-0.055833468	-0.051904327	-0.042188665	-0.041169458	-0.037341659	-0.035808867	-0.034760809	-0.031002273	-0.035180805	-0.034059113	-0.027630376	-0.023901413	-0.017592423	-0.011356849	-0.012793716	-0.001597832	0.001952305	-0.004377908	-0.000783022	-0.004511602	-0.008151743	-0.00931887	-0.000897896	0.000329632	0.006253464	0.007481027	0.006408501	0.007680036	0.008966263	0.012625707	0.013936125	0.021951175	0.02983833	0.037602162	0.043148959	0.046525354	0.04988792	0.051111022	0.054460903	0.059848089	0.067159077	0.075644858	0.082666513	0.091388374	0.092477608	0.091551598	0.098322676	0.101361232	0.104389997	0.112666075	0.113741792	0.116707699	0.12144712	0.128649391	0.134987535	0.137869762	0.121454584	0.129182588	0.136786181	0.13602268	0.135292348	0.130762827	0.133603202	0.138044846	0.13917693	0.143101342	0.134678182	0.120135378	0.127422064	0.133224506	0.123490766	0.124746994	0.132096812	0.124634295	0.127439144	0.130235383	0.133023103	0.121942767	0.121742328	0.127354678	0.127169497	0.123782016	0.125170242	0.137150605	0.142485697	0.13919875	0.151300085	0.157530189	0.16662324	0.170190772	0.171356683	0.169676697	0.163284932	0.169267613	0.172970079	0.176650579	0.175085602	0.177557361	0.177439879	0.181086635	0.185805045	0.184363659	0.17507274	0.173713034	0.183871162	0.189363249	0.191713051	0.194057446	0.192715533	0.192694016	0.198053977	0.206303882	0.207445506	0.201040066	0.201035181	0.19578686	0.196980143	0.187417583	0.186360036	0.1922526	0.196416659	0.198662218	0.189537139	0.191791813	0.197499066	0.202659817	0.200502073	0.191703022	0.185933926	0.191559549	0.196371653	0.190734409	0.185230909	0.158872388	0.160191111	0.170668766	0.175849616	0.16689817	0.170566996	0.169040555	0.162314391	0.158930137	0.16020815	0.156908654	0.157360832	0.166925416	0.176149226	0.180225634	0.175033844	0.178703692	0.176901189	0.170405533	0.167810923	0.160060488	0.161340907	0.163739416	0.16946419	0.169513711	0.169122599	0.158915943	0.158724384	0.154447011	0.158089607	0.156887628	0.157899355	0.151002509	0.135524351	0.125771423	0.131348332	0.135575636	0.147012391	0.157782814	0.166790367	0.170302163	0.168585747	0.173150499	0.176503881	0.178562086	0.171450877	0.174504512	0.172053215	0.173250623	0.173128177	0.171356977	0.17295381
198409	-0.15236868	-0.141828613	-0.141184283	-0.150668708	-0.146151588	-0.137821035	-0.137059384	-0.128896838	-0.128135106	-0.123807859	-0.129573767	-0.125224976	-0.113637691	-0.124160304	-0.126503205	-0.118604736	-0.123939172	-0.116133511	-0.101344185	-0.090500685	-0.08963304	-0.075713713	-0.080803726	-0.076861223	-0.072942935	-0.067220815	-0.066333791	-0.068362307	-0.06136935	-0.057478615	-0.056541768	-0.058436985	-0.060270361	-0.05635402	-0.046629162	-0.045626864	-0.041811745	-0.040235028	-0.039203419	-0.035457237	-0.039647415	-0.038541883	-0.032116851	-0.028399856	-0.022094667	-0.015863001	-0.017315425	-0.006095586	-0.002557292	-0.008919313	-0.005335981	-0.009075708	-0.012727125	-0.013909453	-0.00547977	-0.004267174	0.001653494	0.00286626	0.001778905	0.003035796	0.004307446	0.00792127	0.009217136	0.017241335	0.025137181	0.032909265	0.038452895	0.041818743	0.045170803	0.046379815	0.049719312	0.055103382	0.062421857	0.070965865	0.077993686	0.086734447	0.087810204	0.086871054	0.093647728	0.096675962	0.099694445	0.107988314	0.109050925	0.112006619	0.116741854	0.123918719	0.130261666	0.133133678	0.116794072	0.124537861	0.132156609	0.131381086	0.130638736	0.126106094	0.128936957	0.133374529	0.134494543	0.138372874	0.129966173	0.115486177	0.122787636	0.128594097	0.11888572	0.12013063	0.12748421	0.120033576	0.122829956	0.125617752	0.128397057	0.117298076	0.117086329	0.122703077	0.122506682	0.11911396	0.120491522	0.132564903	0.137903393	0.134611334	0.146817768	0.153058158	0.162195893	0.165726908	0.166882746	0.165194374	0.158810576	0.164802829	0.16850136	0.172177906	0.170604614	0.173068662	0.172941259	0.176584219	0.1813044	0.179853729	0.170588255	0.169220195	0.179463786	0.184963677	0.187306088	0.189643112	0.188293225	0.188262365	0.19363	0.20192802	0.203060693	0.196706149	0.1966923	0.191448364	0.192632996	0.183098251	0.182032862	0.187939002	0.192103649	0.194342465	0.185242871	0.187490972	0.193210942	0.198325283	0.19616211	0.18738719	0.181625832	0.187264069	0.192082012	0.186452029	0.180955274	0.154780928	0.156092333	0.166683695	0.17187311	0.162958935	0.16662724	0.165095004	0.158381604	0.154996189	0.156267375	0.152966534	0.153411405	0.163058703	0.172359617	0.176438141	0.171252069	0.174870116	0.173062832	0.166579157	0.163981619	0.156250114	0.157524266	0.159918631	0.165658734	0.165701547	0.165303957	0.155131948	0.154933874	0.150609546	0.154252977	0.153045482	0.154050885	0.147169536	0.131771289	0.122052332	0.12764302	0.131874571	0.143480091	0.154598643	0.163675568	0.167102642	0.165382636	0.169953691	0.17330726	0.175361859	0.168264926	0.171317753	0.168864451	0.170057087	0.169929523	0.168155023	0.169747615
